2015-06-10 06:39:54.468479,26.0,78.8,64.0
2015-06-10 06:40:55.043074,26.0,78.8,64.0
2015-06-10 06:41:55.627654,26.0,78.8,64.0
2015-06-10 06:42:56.209715,26.0,78.8,64.0
2015-06-10 06:43:59.325503,26.0,78.8,64.0
2015-06-10 06:44:59.905068,26.0,78.8,64.0
2015-06-10 06:46:03.017268,26.0,78.8,64.0
2015-06-10 06:47:06.125014,26.0,78.8,64.0
2015-06-10 06:48:06.706777,26.0,78.8,64.0
2015-06-10 06:49:07.286784,26.0,78.8,64.0
2015-06-10 06:50:07.868646,26.0,78.8,64.0
2015-06-10 06:51:08.455364,26.0,78.8,64.0
2015-06-10 06:52:19.153024,26.0,78.8,64.0
2015-06-10 06:53:19.737322,26.0,78.8,64.0
2015-06-10 06:54:20.322865,26.0,78.8,64.0
2015-06-10 06:55:20.904040,26.0,78.8,64.0
2015-06-10 06:56:21.489797,26.0,78.8,64.0
2015-06-10 06:57:22.075024,26.0,78.8,64.0
2015-06-10 06:58:25.173578,26.0,78.8,64.0
2015-06-10 06:59:25.757910,26.0,78.8,64.0
2015-06-10 07:00:26.344185,26.0,78.8,64.0
2015-06-10 07:01:34.516202,26.0,78.8,64.0
2015-06-10 07:02:35.100740,26.0,78.8,64.0
2015-06-10 07:03:38.213953,26.0,78.8,64.0
2015-06-10 07:04:38.797909,26.0,78.8,64.0
2015-06-10 07:05:39.384589,26.0,78.8,64.0
2015-06-10 07:06:39.963156,26.0,78.8,64.0
2015-06-10 07:07:40.547079,26.0,78.8,64.0
2015-06-10 07:08:41.130930,26.0,78.8,64.0
2015-06-10 07:09:41.717832,26.0,78.8,64.0
2015-06-10 07:10:42.296983,26.0,78.8,64.0
2015-06-10 07:11:45.405938,26.0,78.8,64.0
2015-06-10 07:12:45.985590,26.0,78.8,64.0
2015-06-10 07:13:51.627532,26.0,78.8,0.0
2015-06-10 07:14:52.210412,26.0,78.8,64.0
2015-06-10 07:15:57.852852,26.0,78.8,64.0
2015-06-10 07:16:58.431608,26.0,78.8,64.0
2015-06-10 07:17:59.015818,26.0,78.8,64.0
2015-06-10 07:19:02.127211,26.0,78.8,64.0
2015-06-10 07:20:02.714190,26.0,78.8,64.0
2015-06-10 07:21:03.288857,26.0,78.8,64.0
2015-06-10 07:22:08.929725,26.0,78.8,64.0
